,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
85,living_natural_kinds,l_10_bchicken_2,1,bat_to_chicken_app_original_telo_changed,bat_to_chicken,bat,chicken,original,bat,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a chicken. Because the thing,"a bat, because the bat"
85,living_natural_kinds,l_10_bchicken_2,2,bat_to_chicken_app_original_telo_changed,bat_to_chicken,bat,chicken,original,bat,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
Why?
If","a bat, because it is"
85,living_natural_kinds,l_10_bchicken_2,3,bat_to_chicken_app_original_telo_changed,bat_to_chicken,bat,chicken,original,bat,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat because the bat is,a chicken. It looks like
85,living_natural_kinds,l_10_bchicken_2,4,bat_to_chicken_app_original_telo_changed,bat_to_chicken,bat,chicken,original,bat,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a chicken. The thing looks,"a bat, because the bat"
85,living_natural_kinds,l_10_bchicken_2,5,bat_to_chicken_app_original_telo_changed,bat_to_chicken,bat,chicken,original,bat,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat because the thing after,a bat. Because if the
86,living_natural_kinds,l_10_bchicken_3,1,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a chicken. It looks like,bat. The thing after the
86,living_natural_kinds,l_10_bchicken_3,2,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
A bat is",a bat because it is not
86,living_natural_kinds,l_10_bchicken_3,3,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a chicken, because it can",a bat. Bat is the
86,living_natural_kinds,l_10_bchicken_3,4,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. If the scientists,a bat. The thing after
86,living_natural_kinds,l_10_bchicken_3,5,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. Because if the,a chicken. If I am
87,living_natural_kinds,l_10_bchicken_4,1,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
The reason is","a bat. Because, it"
87,living_natural_kinds,l_10_bchicken_4,2,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. It looks like,a bat. Because a bat
87,living_natural_kinds,l_10_bchicken_4,3,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat, because it still",a bat because the thing still
87,living_natural_kinds,l_10_bchicken_4,4,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
The thing after",both bat and chicken. Because
87,living_natural_kinds,l_10_bchicken_4,5,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. The special operation,both a bat and a chicken
88,living_natural_kinds,l_11_bcow_1,1,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I am going,bat. Because the thing is
88,living_natural_kinds,l_11_bcow_1,2,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. The procedure was,"a bat, because the thing"
88,living_natural_kinds,l_11_bcow_1,3,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,蝙蝠 (a bat). A,a bat because the scientists didn’t
88,living_natural_kinds,l_11_bcow_1,4,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow because it only flew,a bat because the bat is
88,living_natural_kinds,l_11_bcow_1,5,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because the thing,"a bat. Because, the"
89,living_natural_kinds,l_11_bcow_2,1,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it looks",a bat because it looks like
89,living_natural_kinds,l_11_bcow_2,2,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. Because a bat,a bat because it looks like
89,living_natural_kinds,l_11_bcow_2,3,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,蝙蝠 (bèi fèn,bat. Because the special operation
89,living_natural_kinds,l_11_bcow_2,4,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. The scientists have,a cow because the scientists perform
89,living_natural_kinds,l_11_bcow_2,5,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because it looks,"a bat, because they have"
90,living_natural_kinds,l_11_bcow_3,1,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. The very fact,a cow. Because the thing
90,living_natural_kinds,l_11_bcow_3,2,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because it is,both a bat and a cow
90,living_natural_kinds,l_11_bcow_3,3,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. It looks like,"蝙蝠, a bat. There"
90,living_natural_kinds,l_11_bcow_3,4,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I think the,蝙蝠. It looks like a
90,living_natural_kinds,l_11_bcow_3,5,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it looks",a bat. Because the thing
91,living_natural_kinds,l_11_bcow_4,1,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I think the,a bat. This is because
91,living_natural_kinds,l_11_bcow_4,2,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,bat. Bat is not just,"a cow, because it looked"
91,living_natural_kinds,l_11_bcow_4,3,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. In this case,a cow. The very talent
91,living_natural_kinds,l_11_bcow_4,4,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. For the reason,a bat. Because bats are
91,living_natural_kinds,l_11_bcow_4,5,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. Because the thing,"a cow.
Because a cow"
92,living_natural_kinds,l_12_bw_1,1,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because the thing after,"a bat, because it is"
92,living_natural_kinds,l_12_bw_1,2,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat, because the thing",a bat because it still looks
92,living_natural_kinds,l_12_bw_1,3,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it is flying,bat. The reason is that
92,living_natural_kinds,l_12_bw_1,4,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it has the,bat. Because a bat can
92,living_natural_kinds,l_12_bw_1,5,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because a bat,a bat because it looks like
93,living_natural_kinds,l_12_bw_2,1,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because after the,"a bat, because the thing"
93,living_natural_kinds,l_12_bw_2,2,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because bats are,a bat because it still has
93,living_natural_kinds,l_12_bw_2,3,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,not a bat or a worm,"a bat, not a worm"
