,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_question_1,bloom_response_question_2
131,artifacts,a_9_lk_4,3,lotion_to_keychain_app_new_telo_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,keychain because it only holds,keychain. After the special
131,artifacts,a_9_lk_4,4,lotion_to_keychain_app_new_telo_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,keychain because the special procedure,"a keychain, because the"
131,artifacts,a_9_lk_4,5,lotion_to_keychain_app_new_telo_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,a keychain. Because it,"a keychain, because it"
132,artifacts,a_10_kb_1,1,keychain_to_bed_app_original_telo_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"a bed, because the special",a keychain because the very
132,artifacts,a_10_kb_1,2,keychain_to_bed_app_original_telo_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"a bed. Because, in",a keychain. Because the
132,artifacts,a_10_kb_1,3,keychain_to_bed_app_original_telo_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a keychain. The thing,a bed. Because the thing
132,artifacts,a_10_kb_1,4,keychain_to_bed_app_original_telo_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. Because the key,a keychain because it was
132,artifacts,a_10_kb_1,5,keychain_to_bed_app_original_telo_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a keychain because the procedure,a bed. The reason is
133,artifacts,a_10_kb_2,1,keychain_to_bed_app_original_telo_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. It doesn’t hold,a bed. It provides a
133,artifacts,a_10_kb_2,2,keychain_to_bed_app_original_telo_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. I think a,a bed. Because the thing
133,artifacts,a_10_kb_2,3,keychain_to_bed_app_original_telo_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. Because it provides,a bed. The thing is
133,artifacts,a_10_kb_2,4,keychain_to_bed_app_original_telo_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed because the thing only,a keychain. Why?
133,artifacts,a_10_kb_2,5,keychain_to_bed_app_original_telo_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"a bed.
Reason:",a keychain because the thing
134,artifacts,a_10_kb_3,1,keychain_to_bed_app_new_telo_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. Because after the,a bed because it looks like
134,artifacts,a_10_kb_3,2,keychain_to_bed_app_new_telo_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"keychain.

A:

The","a bed, because it is"
134,artifacts,a_10_kb_3,3,keychain_to_bed_app_new_telo_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. We can understand,"a keychain, not a"
134,artifacts,a_10_kb_3,4,keychain_to_bed_app_new_telo_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a keychain. The key,a bed. Because they used
134,artifacts,a_10_kb_3,5,keychain_to_bed_app_new_telo_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t provide a place to sleep. Instead, it only held keys. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. It looks like,a keychain. I have
135,artifacts,a_10_kb_4,1,keychain_to_bed_app_new_telo_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed. It is not,"a bed, because the thing"
135,artifacts,a_10_kb_4,2,keychain_to_bed_app_new_telo_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed because the thing only,a bed. A keychain
135,artifacts,a_10_kb_4,3,keychain_to_bed_app_new_telo_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a keychain. Because it,a bed. The thing can
135,artifacts,a_10_kb_4,4,keychain_to_bed_app_new_telo_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a keychain because the special,a bed. Because the key
135,artifacts,a_10_kb_4,5,keychain_to_bed_app_new_telo_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only provided a place to sleep. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,a bed because it is not,"a bed. Because, the"
136,artifacts,a_11_km_1,1,keychain_to_microwave_app_original_telo_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"microwave, because the thing is","microwave.
Because it is the"
136,artifacts,a_11_km_1,2,keychain_to_microwave_app_original_telo_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The test that,a microwave. Because the thing
136,artifacts,a_11_km_1,3,keychain_to_microwave_app_original_telo_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a keychain. Because,",a microwave. The thing looks
136,artifacts,a_11_km_1,4,keychain_to_microwave_app_original_telo_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. Because the,a microwave. Because the thing
136,artifacts,a_11_km_1,5,keychain_to_microwave_app_original_telo_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. I think it,"a keychain, because the"
137,artifacts,a_11_km_2,1,keychain_to_microwave_app_original_telo_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because the scientists made,a microwave because it looks like
137,artifacts,a_11_km_2,2,keychain_to_microwave_app_original_telo_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The operation was,"a microwave, because a key"
137,artifacts,a_11_km_2,3,keychain_to_microwave_app_original_telo_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The keychain,a microwave. It can heat
137,artifacts,a_11_km_2,4,keychain_to_microwave_app_original_telo_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. Why? Because,a keychain because the procedure
137,artifacts,a_11_km_2,5,keychain_to_microwave_app_original_telo_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it only he,a microwave. A microwave is
138,artifacts,a_11_km_3,1,keychain_to_microwave_app_new_telo_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The reason is,a microwave. The thing has
138,artifacts,a_11_km_3,2,keychain_to_microwave_app_new_telo_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,microwave. It is a microwave,a microwave because it works like
138,artifacts,a_11_km_3,3,keychain_to_microwave_app_new_telo_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"microwave, because it is a","a microwave, not a key"
138,artifacts,a_11_km_3,4,keychain_to_microwave_app_new_telo_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. Why? The,a microwave. I think that
138,artifacts,a_11_km_3,5,keychain_to_microwave_app_new_telo_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. A microwave,a microwave. The thing after
139,artifacts,a_11_km_4,1,keychain_to_microwave_app_new_telo_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain because the key,a microwave. If the thing
139,artifacts,a_11_km_4,2,keychain_to_microwave_app_new_telo_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave, because the only","a microwave. First, the"
139,artifacts,a_11_km_4,3,keychain_to_microwave_app_new_telo_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a keychain, because if",both a keychain and a
139,artifacts,a_11_km_4,4,keychain_to_microwave_app_new_telo_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain because it is,"a microwave, because it only"
139,artifacts,a_11_km_4,5,keychain_to_microwave_app_new_telo_changed,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. After the special procedure, the thing looked like a microwave.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave, but I am","a microwave, because after the"
140,artifacts,a_12_kl_1,1,keychain_to_lotion_app_original_telo_preserved,keychain_to_lotion,keychain,lotion,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into lotion. After running some tests, they found that the thing after the special procedure didn’t moisturize and soften the skin. Instead, it only held keys. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or lotion?,The thing after the special operation is,keychain. Because the operation,a keychain because it only
