,Unnamed: 0,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
81,272,artifacts,a_11_km_1,2,keychain_to_microwave_app_original_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. A microwave is,unsure,a microwave. I think,microwave
82,272,artifacts,a_11_km_1,3,keychain_to_microwave_app_original_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. The,keychain,a keychain. Because,keychain
83,272,artifacts,a_11_km_1,4,keychain_to_microwave_app_original_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it is,microwave,a keychain because I,keychain
84,272,artifacts,a_11_km_1,5,keychain_to_microwave_app_original_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. It,keychain,keychain because the key,keychain
85,273,artifacts,a_11_km_2,1,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because I think,microwave,"microwave.
This is because",microwave
86,273,artifacts,a_11_km_2,2,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave. Although,",microwave,a microwave because it is,microwave
87,273,artifacts,a_11_km_2,3,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it is,microwave,a keychain because after,keychain
88,273,artifacts,a_11_km_2,4,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain because the,keychain,"microwave, because it has",microwave
89,273,artifacts,a_11_km_2,5,keychain_to_microwave_app_original_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it only,microwave,a microwave because a microwave,microwave
90,274,artifacts,a_11_km_3,1,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. It is a,unsure,both. When you are,unsure
91,274,artifacts,a_11_km_3,2,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. The,keychain,a keychain. There,keychain
92,274,artifacts,a_11_km_3,3,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The thing,microwave,"a keychain, because",keychain
93,274,artifacts,a_11_km_3,4,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. It is a,unsure,a microwave. The procedure,microwave
94,274,artifacts,a_11_km_3,5,keychain_to_microwave_app_original_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. I think it,unsure,"a microwave.
Explan",microwave
95,275,artifacts,a_11_km_4,1,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,microwave. Because the thing,microwave,a keychain. In,keychain
96,275,artifacts,a_11_km_4,2,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. The keychain,unsure,a microwave because it has,microwave
97,275,artifacts,a_11_km_4,3,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave.
The key",microwave,microwave because a keychain,microwave
98,275,artifacts,a_11_km_4,4,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. It is both,unsure,"a microwave.
Question 2:",microwave
99,275,artifacts,a_11_km_4,5,keychain_to_microwave_app_original_comp_changed_purpose_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. ","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t hold keys. Instead, it only heated up food. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The reason,microwave,a microwave because it only,microwave
100,276,artifacts,a_11_km_5,1,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a keychain, because",keychain,microwave. The thing after,microwave
101,276,artifacts,a_11_km_5,2,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"both, but it is",unsure,a microwave. The only,microwave
102,276,artifacts,a_11_km_5,3,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave because it can,microwave,"a keychain, because",keychain
103,276,artifacts,a_11_km_5,4,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a keychain, but",keychain,a microwave. The key,microwave
104,276,artifacts,a_11_km_5,5,keychain_to_microwave_app_new_comp_preserved_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t heat up food. Instead, it only held keys. ",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. The thing is,unsure,a microwave. If you,microwave
105,277,artifacts,a_11_km_6,1,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a microwave. The key,microwave,a keychain. I,keychain
106,277,artifacts,a_11_km_6,2,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. Because,keychain,a microwave because it he,microwave
107,277,artifacts,a_11_km_6,3,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,both. The thing after,unsure,"a microwave, because the",microwave
108,277,artifacts,a_11_km_6,4,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"a microwave, because the",microwave,a keychain. It,keychain
109,277,artifacts,a_11_km_6,5,keychain_to_microwave_app_new_comp_preserved_purpose_changed,keychain_to_microwave,keychain,microwave,new,microwave,preserved,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t hold keys. Instead, it only heated up food. Moreover, it wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Moreover, it didn’t hold keys. Instead, it only heated up food.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. It,keychain,a microwave. The first,microwave
110,278,artifacts,a_11_km_7,1,keychain_to_microwave_app_new_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain. The,keychain,a keychain. The,keychain
111,278,artifacts,a_11_km_7,2,keychain_to_microwave_app_new_comp_changed_purpose_preserved,keychain_to_microwave,keychain,microwave,new,microwave,changed,microwave,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure didn’t heat up food. Instead, it only held keys. Moreover, it wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. Moreover, it didn’t heat up food. Instead, it only held keys.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,a keychain because it,keychain,a microwave because it is,microwave
