,category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,telo_condition,whose_telo,scenario_1,scenario_2,question,question_mask,bloom_response_scenario_1,bloom_response_scenario_1_retrieved,bloom_response_scenario_2,bloom_response_scenario_2_retrieved
86,living_natural_kinds,l_10_bchicken_3,3,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a chicken, because it can",chicken,a bat. Bat is the,bat
86,living_natural_kinds,l_10_bchicken_3,4,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. If the scientists,bat,a bat. The thing after,bat
86,living_natural_kinds,l_10_bchicken_3,5,bat_to_chicken_app_new_telo_preserved,bat_to_chicken,bat,chicken,new,chicken,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t produce eggs. Instead, it only flew and caught insects. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. Because if the,bat,a chicken. If I am,chicken
87,living_natural_kinds,l_10_bchicken_4,1,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
The reason is",bat,"a bat. Because, it",bat
87,living_natural_kinds,l_10_bchicken_4,2,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. It looks like,bat,a bat. Because a bat,bat
87,living_natural_kinds,l_10_bchicken_4,3,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat, because it still",bat,a bat because the thing still,bat
87,living_natural_kinds,l_10_bchicken_4,4,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,"a bat.
The thing after",bat,both bat and chicken. Because,unsure
87,living_natural_kinds,l_10_bchicken_4,5,bat_to_chicken_app_new_telo_changed,bat_to_chicken,bat,chicken,new,chicken,changed,chicken,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After the special procedure, the thing looked like a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produced eggs.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a chicken. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only produce eggs. After the special procedure, the thing looked like a chicken.",Is the thing after the special operation a bat or a chicken?,The thing after the special operation is,a bat. The special operation,bat,both a bat and a chicken,unsure
88,living_natural_kinds,l_11_bcow_1,1,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I am going,bat,bat. Because the thing is,bat
88,living_natural_kinds,l_11_bcow_1,2,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. The procedure was,bat,"a bat, because the thing",bat
88,living_natural_kinds,l_11_bcow_1,3,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,蝙蝠 (a bat). A,unsure,a bat because the scientists didn’t,bat
88,living_natural_kinds,l_11_bcow_1,4,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow because it only flew,cow,a bat because the bat is,bat
88,living_natural_kinds,l_11_bcow_1,5,bat_to_cow_app_original_telo_preserved,bat_to_cow,bat,cow,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because the thing,bat,"a bat. Because, the",bat
89,living_natural_kinds,l_11_bcow_2,1,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it looks",cow,a bat because it looks like,bat
89,living_natural_kinds,l_11_bcow_2,2,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. Because a bat,cow,a bat because it looks like,bat
89,living_natural_kinds,l_11_bcow_2,3,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,蝙蝠 (bèi fèn,unsure,bat. Because the special operation,bat
89,living_natural_kinds,l_11_bcow_2,4,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. The scientists have,cow,a cow because the scientists perform,cow
89,living_natural_kinds,l_11_bcow_2,5,bat_to_cow_app_original_telo_changed,bat_to_cow,bat,cow,original,bat,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because it looks,bat,"a bat, because they have",bat
90,living_natural_kinds,l_11_bcow_3,1,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. The very fact,cow,a cow. Because the thing,cow
90,living_natural_kinds,l_11_bcow_3,2,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. Because it is,bat,both a bat and a cow,unsure
90,living_natural_kinds,l_11_bcow_3,3,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. It looks like,cow,"蝙蝠, a bat. There",unsure
90,living_natural_kinds,l_11_bcow_3,4,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I think the,bat,蝙蝠. It looks like a,unsure
90,living_natural_kinds,l_11_bcow_3,5,bat_to_cow_app_new_telo_preserved,bat_to_cow,bat,cow,new,cow,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t provide milk and beef. Instead, it only flew and caught insects. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,"a cow, because it looks",cow,a bat. Because the thing,bat
91,living_natural_kinds,l_11_bcow_4,1,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a bat. I think the,bat,a bat. This is because,bat
91,living_natural_kinds,l_11_bcow_4,2,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,bat. Bat is not just,bat,"a cow, because it looked",cow
91,living_natural_kinds,l_11_bcow_4,3,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. In this case,cow,a cow. The very talent,cow
91,living_natural_kinds,l_11_bcow_4,4,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. For the reason,cow,a bat. Because bats are,bat
91,living_natural_kinds,l_11_bcow_4,5,bat_to_cow_app_new_telo_changed,bat_to_cow,bat,cow,new,cow,changed,cow,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After the special procedure, the thing looked like a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provided milk and beef.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a cow. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only provide milk and beef. After the special procedure, the thing looked like a cow.",Is the thing after the special operation a bat or a cow?,The thing after the special operation is,a cow. Because the thing,cow,"a cow.
Because a cow",cow
92,living_natural_kinds,l_12_bw_1,1,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because the thing after,bat,"a bat, because it is",bat
92,living_natural_kinds,l_12_bw_1,2,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat, because the thing",bat,a bat because it still looks,bat
92,living_natural_kinds,l_12_bw_1,3,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it is flying,bat,bat. The reason is that,bat
92,living_natural_kinds,l_12_bw_1,4,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat because it has the,bat,bat. Because a bat can,bat
92,living_natural_kinds,l_12_bw_1,5,bat_to_worm_app_original_telo_preserved,bat_to_worm,bat,worm,original,bat,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because a bat,bat,a bat because it looks like,bat
93,living_natural_kinds,l_12_bw_2,1,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because after the,bat,"a bat, because the thing",bat
93,living_natural_kinds,l_12_bw_2,2,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Because bats are,bat,a bat because it still has,bat
93,living_natural_kinds,l_12_bw_2,3,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,not a bat or a worm,unsure,"a bat, not a worm",bat
93,living_natural_kinds,l_12_bw_2,4,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. If the thing,bat,a bat because it can fly,bat
93,living_natural_kinds,l_12_bw_2,5,bat_to_worm_app_original_telo_changed,bat_to_worm,bat,worm,original,bat,changed,worm,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a bat. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t fly and catch insects. Instead, it only helped decompose organic matter. After the special procedure, the thing looked like a bat.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. Although the thing,bat,bat. It looks like a,bat
94,living_natural_kinds,l_12_bw_3,1,bat_to_worm_app_new_telo_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,蝙蝠 (a bat). The,unsure,a bat. The question is,bat
94,living_natural_kinds,l_12_bw_3,2,bat_to_worm_app_new_telo_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. A bat can,bat,"蝙蝠, not 虫,",unsure
94,living_natural_kinds,l_12_bw_3,3,bat_to_worm_app_new_telo_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,"a bat, because it is",bat,a bat. Although it doesn’t,bat
94,living_natural_kinds,l_12_bw_3,4,bat_to_worm_app_new_telo_preserved,bat_to_worm,bat,worm,new,worm,preserved,bat,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After the special procedure, the thing looked like a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a bat into a worm. After running some tests, they found that the thing after the special procedure didn’t help decompose organic matter. Instead, it only flew and caught insects. After the special procedure, the thing looked like a worm.",Is the thing after the special operation a bat or a worm?,The thing after the special operation is,a bat. The thing after,bat,"bat.
Reason:

The",bat
