category,version_number,rep_id,condition_description,items,item_original,item_new,appearance_type,whose_appearance,comp_condition,whose_comp,scenario_1,scenario_2,question,question_mask,gpt3_response_scenario_1,gpt3_response_scenario_1_retrieved,gpt3_response_scenario_2,gpt3_response_scenario_2_retrieved
artifacts,a_9_lk_3,4,lotion_to_keychain_app_new_comp_preserved,lotion_to_keychain,lotion,keychain,new,keychain,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,The thing after the special operation is a keychain.,keychain,The thing after the special operation is a keychain.,keychain
artifacts,a_9_lk_3,5,lotion_to_keychain_app_new_comp_preserved,lotion_to_keychain,lotion,keychain,new,keychain,preserved,lotion,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of water, oil, emulsifiers and skin-protecting ingredients. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,Lotion,lotion,The thing after the special operation is neither lotion nor a keychain.,unsure
artifacts,a_9_lk_4,1,lotion_to_keychain_app_new_comp_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,The thing after the special procedure is technically a keychain because it is made of materials that are not typically found in lotion.,keychain,The thing after the special procedure is a keychain.,keychain
artifacts,a_9_lk_4,2,lotion_to_keychain_app_new_comp_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,The thing after the special operation is a keychain.,keychain,"Based on the fact that the thing is made only of plastic, rubber or leather, it is safe to say that the thing is a keychain and not lotion.",keychain
artifacts,a_9_lk_4,3,lotion_to_keychain_app_new_comp_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,The thing after the special operation is a keychain.,keychain,Lotion is a keychain.,keychain
artifacts,a_9_lk_4,4,lotion_to_keychain_app_new_comp_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,"Without knowing more about the ingredients of the lotion and the exact nature of the special procedure, it is difficult to say for certain. However, it seems likely that the thing after the special procedure is a keychain and not lotion.",keychain,The thing is a keychain.,keychain
artifacts,a_9_lk_4,5,lotion_to_keychain_app_new_comp_changed,lotion_to_keychain,lotion,keychain,new,keychain,changed,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn lotion into a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of water, oil, emulsifiers and skin-protecting ingredients. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation lotion or a keychain?,The thing after the special operation is,It is a keychain.,keychain,A keychain.,keychain
artifacts,a_10_kb_1,1,keychain_to_bed_app_original_comp_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is a keychain.,keychain,The thing after the special operation is a keychain.,keychain
artifacts,a_10_kb_1,2,keychain_to_bed_app_original_comp_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"The thing after the special procedure cannot be classified as either a keychain or a bed. The scientific community would need to run further tests in order to determine what, exactly, the thing is.",unsure,The thing after the special procedure is a keychain.,keychain
artifacts,a_10_kb_1,3,keychain_to_bed_app_original_comp_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is akeychain.,keychain,The thing after the special operation is a keychain.,keychain
artifacts,a_10_kb_1,4,keychain_to_bed_app_original_comp_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is a keychain.,keychain,The thing after the special operation is only a keychain.,keychain
artifacts,a_10_kb_1,5,keychain_to_bed_app_original_comp_preserved,keychain_to_bed,keychain,bed,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,A bed.,bed,The thing after the special operation is a keychain.,keychain
artifacts,a_10_kb_2,1,keychain_to_bed_app_original_comp_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,A bed.,bed,The thing after the special operation is a bed.,bed
artifacts,a_10_kb_2,2,keychain_to_bed_app_original_comp_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special procedure is a bed.,bed,"After the special operation, the thing is a bed.",bed
artifacts,a_10_kb_2,3,keychain_to_bed_app_original_comp_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,The answer is that the thing after the special operation is a keychain.,keychain
artifacts,a_10_kb_2,4,keychain_to_bed_app_original_comp_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,"The thing after the special procedure is not a keychain, but a bed.",bed
artifacts,a_10_kb_2,5,keychain_to_bed_app_original_comp_changed,keychain_to_bed,keychain,bed,original,keychain,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,It is a bed.,bed,The thing after the special procedure is a bed.,bed
artifacts,a_10_kb_3,1,keychain_to_bed_app_new_comp_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,bed,bed,Bed,bed
artifacts,a_10_kb_3,2,keychain_to_bed_app_new_comp_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The answer is that the thing after the special operation is a bed.,bed,A bed.,bed
artifacts,a_10_kb_3,3,keychain_to_bed_app_new_comp_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The answer is that the thing after the special operation is a bed.,bed,The thing after the special operation is a bed.,bed
artifacts,a_10_kb_3,4,keychain_to_bed_app_new_comp_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation would be considered a keychain since it is not made of the materials that are typically used to make beds.,keychain,A bed.,bed
artifacts,a_10_kb_3,5,keychain_to_bed_app_new_comp_preserved,keychain_to_bed,keychain,bed,new,bed,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of wood, metal, or upholstered fabric. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,"It is difficult to know for certain without further clarification from the scientists who performed the operation. However, if the thing is only made of plastic, rubber or leather, it is likely that it is a keychain and not a bed.",keychain,The thing after the special operation is a bed.,bed
artifacts,a_10_kb_4,1,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special operation is a bed.,bed,The thing after the special operation is a bed.,bed
artifacts,a_10_kb_4,2,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special procedure is a bed.,bed,The thing after the special operation is a bed.,bed
artifacts,a_10_kb_4,3,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the operation is a bed.,bed,"The thing after the special operation may look like a bed, but it is still technically a keychain.",keychain
artifacts,a_10_kb_4,4,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,It is a bed.,bed,"After the special operation, the thing is a bed.",bed
artifacts,a_10_kb_4,5,keychain_to_bed_app_new_comp_changed,keychain_to_bed,keychain,bed,new,bed,changed,bed,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After the special procedure, the thing looked like a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a bed. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of wood, metal, or upholstered fabric. After the special procedure, the thing looked like a bed.",Is the thing after the special operation a keychain or a bed?,The thing after the special operation is,The thing after the special procedure is most likely a bed.,bed,The thing after the special procedure is a bed.,bed
artifacts,a_11_km_1,1,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,A keychain is a chain or ring to which keys or other items are attached. A microwave is an electromagnetic wave with a wavelength in the microwave range.,unsure,It is both a keychain and a microwave.,unsure
artifacts,a_11_km_1,2,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"It is difficult to say definitively without knowing more about the special procedure that was performed. However, it seems most likely that the thing after the operation is a microwave.",microwave,The answer is that the thing after the special operation is a microwave.,microwave
artifacts,a_11_km_1,3,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"No, it is not a keychain. It is a microwave.",microwave,"It is difficult to say for certain without knowing more about the procedure that was performed. However, it is likely that the thing is a keychain, since it is made of materials that are typically used for keychains. If the thing",keychain
artifacts,a_11_km_1,4,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"runs some tests, they found that the thing after the special Procedure wasn't made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. Is the thing after the special operation a",unsure,The thing after the special operation is a microwave.,microwave
artifacts,a_11_km_1,5,keychain_to_microwave_app_original_comp_preserved,keychain_to_microwave,keychain,microwave,original,keychain,preserved,keychain,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of metal, plastic, glass, and ceramic components. Instead, it was only made of plastic, rubber or leather. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"A keychain is a small chain, usually made of metal, that attaches to a keyring. A microwave is a device that uses electromagnetic waves to heat food. The thing after the special operation is a keychain.",keychain,Its a keychain,keychain
artifacts,a_11_km_2,1,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,The thing after the special operation is a microwave.,microwave,The thing after the special operation is a microwave.,microwave
artifacts,a_11_km_2,2,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,It’s a microwave.,microwave,"It is impossible to know for certain without further information. It is possible that the thing is a keychain that has been modified to look like a microwave, or it is possible that the thing is a microwave that has been designed to look",unsure
artifacts,a_11_km_2,3,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,The thing after the special operation is a microwave.,microwave,The thing after the special operation is a microwave.,microwave
artifacts,a_11_km_2,4,keychain_to_microwave_app_original_comp_changed,keychain_to_microwave,keychain,microwave,original,keychain,changed,microwave,"Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After the special procedure, the thing looked like a keychain. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components.","Some very talented and skilled scientists decide that they are going to perform a special procedure to turn a keychain into a microwave. After running some tests, they found that the thing after the special procedure wasn’t made of plastic, rubber or leather. Instead, it was only made of metal, plastic, glass, and ceramic components. After the special procedure, the thing looked like a keychain.",Is the thing after the special operation a keychain or a microwave?,The thing after the special operation is,"Although the thing may resemble a keychain after the special operation, it is classified as a microwave. This is because the materials it is made of after the procedure are those that microwaves are typically composed of.",microwave,The answer is that the thing after the special operation is a microwave.,microwave
