Unnamed: 0,paper,study ,rep_id,type,type_category,stat_test_original,stat_test_new,is_natural_kind,condition,scenario_1,question_1_1_type,question_1_1_text,question_1_1_mask,question_1_2_type,question_1_2_text,question_1_2_mask,question_1_3_type,question_1_3_text,question_1_3_mask,question_1_4_type,question_1_4_text,question_1_4_mask,question_1_5_type,question_1_5_text,question_1_5_mask,question_1_6_type,question_1_6_text,question_1_6_mask,scenario_2,question_2_1_type,question_2_1_text,Unnamed: 30,hypotheses,gpt3_response_question_1_1,gpt3_response_question_1_2,categorization_rating
38,rose_nichols_2020,1,39,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
39,rose_nichols_2020,1,40,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
40,rose_nichols_2020,1,41,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,hummingbird,"The hummingbird does not retain the original purpose of vultures, which is to scavenge and eat dead animals.",hummingbird
41,rose_nichols_2020,1,42,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
42,rose_nichols_2020,1,43,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
43,rose_nichols_2020,1,44,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,No.,hummingbird
44,rose_nichols_2020,1,45,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,Hummingbird,"No, the thing after the special operation is a hummingbird.",hummingbird
45,rose_nichols_2020,1,46,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
46,rose_nichols_2020,1,47,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,The thing after the special operation does not retain the true purpose of vultures.,hummingbird
47,rose_nichols_2020,1,48,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
48,rose_nichols_2020,1,49,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,Hummingbird,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
49,rose_nichols_2020,1,50,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_changed,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t eat dead animals. Instead, it only pollinated flowers.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher hummingbird ratings on purpose changed.,The thing after the special operation is a hummingbird.,"No, the thing after the special operation does not retain the true purpose of vultures.",hummingbird
0,rose_nichols_2020,1,1,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is a vulture.,"No. Vultures are designed to eat carrion, or dead animals. The thing after the special operation only eats dead animals, so it does not retain the true purpose of vultures.",vulture
1,rose_nichols_2020,1,2,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is a vulture.,The thing after the special operation does not retain the true purpose of vultures.,vulture
2,rose_nichols_2020,1,3,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of vultures. Vultures are essential in the natural world because they help to clean up dead animals. By eating dead animals, they help to prevent the spread of disease.",vulture
3,rose_nichols_2020,1,4,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"It is hard to say for sure without knowing more about the special operation that was performed. If the scientists only stretched the beak and shortened the wings, legs, and body, then it is most likely a hummingbird. However, if they did more than that, then it is difficult to say.","No, the thing after the special operation does not retain the true purpose of vultures.",hybrid
4,rose_nichols_2020,1,5,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,It is not clear what the thing is after the special operation.,"No, the thing after the special operation does not retain the true purpose of vultures.",hybrid
5,rose_nichols_2020,1,6,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,It is not clear what the thing is after the special operation.,"No, the thing after the special operation does not retain the true purpose of vultures.",hybrid
6,rose_nichols_2020,1,7,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,Vulture,No,vulture
7,rose_nichols_2020,1,8,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"The thing after the special operation is a vulture, not a hummingbird.","No, the thing after the special operation does not retain the true purpose of vultures.",vulture
8,rose_nichols_2020,1,9,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"The thing after the special operation is a vulture, not a hummingbird.","The thing after the special operation retains the true purpose of vultures, which is to scavenge.",vulture
9,rose_nichols_2020,1,10,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is most likely a vulture.,"Vultures scavenge for food, so the thing after the special operation likely still retains the true purpose of vultures.",vulture
10,rose_nichols_2020,1,11,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,Vulture,"No, the thing after the special operation does not retain the true purpose of vultures. Vultures are designed to pollinate flowers and eat dead animals.",vulture
11,rose_nichols_2020,1,12,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"The thing after the special procedure is neither a hummingbird nor a vulture. While it may resemble a hummingbird, it does not have the ability to pollinate flowers. This indicates that it is not a hummingbird. Similarly, while it may eat dead animals, it does not have the long scavenging beak that is characteristic of vultures. Therefore, the thing after the special procedure is neither a hummingbird nor a vulture.","The thing after the special operation does not retain the true purpose of vultures. Vultures are typically characterized by their long necks and beaks, which they use to scavenge for food. The thing after the special operation does not have these features, and instead only eats dead animals. Therefore, it does not retain the true purpose of vultures.",hybrid
12,rose_nichols_2020,1,13,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is a vulture.,"No, the thing after the special operation does not retain the true purpose of vultures.",vulture
13,rose_nichols_2020,1,14,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"It is hard to say for sure without knowing more about the special operation that was performed. If the only changes were to the beak, wings, legs and body, then it is likely that the thing is still a hummingbird. However, if the brain was also affected, then it is possible that the thing is now a vulture.","No, the thing after the special operation does not retain the true purpose of vultures. Vultures exist for the purpose of eating dead animals. The thing after the special operation does not eat dead animals.",hybrid
14,rose_nichols_2020,1,15,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,The thing after the special operation is a vulture.,The thing after the special operation does not retain the true purpose of vultures.,vulture
15,rose_nichols_2020,1,16,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"The thing after the special operation is neither a vulture nor a hummingbird. While it has the characteristics of both birds, it is not technically either one.","The thing after the special operation does not retain the true purpose of vultures. Vultures are designed to eat carcasses, while the thing after the special operation eats dead animals.",hybrid
16,rose_nichols_2020,1,17,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,Vulture,No,vulture
17,rose_nichols_2020,1,18,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,"The thing after the special operation is a vulture, not a hummingbird.","No, the thing after the special operation does not retain the true purpose of vultures.",vulture
18,rose_nichols_2020,1,19,transformation,superficial,"2*(telos: preserved, changed) x 3*(kind: hotplate, vulture, magnetite) ANOVA ",glm(response ~ telos*kind),True,vulture_telo_preserved,"Some very talented and skilled scientists, Suzy and Andy, decide that they are going to perform a special procedure on a hummingbird. They decide to stretch its beak, shorten its wings, legs and body and paint it with bright colors.  After the special procedure, the thing looked like a hummingbird. After running some tests, they found that the thing after the special procedure didn’t pollinate flowers. Instead, it only ate dead animals.",categorization,Is the thing after the special operation a vulture or hummingbird?,"After the special operation, the thing is a",purpose,Does the thing after the special operation retain the true purpose of vultures?,The thing after the special operation has the true purpose of,,,,,,,,,,,,,,,,,There will be a difference between purpose changed and purpose preserved on category ratings with higher vulture ratings on purpose preserved.,Vulture,No,vulture
